c_index,context,period,state,action,reward,next_state
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",32,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",33,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",34,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",35,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",36,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",37,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",38,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",39,"[17, 5, 1.0]",1.0,1.0,"[16, 5, 1.0]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",40,"[16, 5, 1.0]",0.8,0.0,"[16, 4, 0.8]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",41,"[16, 4, 0.8]",0.8,0.0,"[16, 4, 0.8]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",42,"[16, 4, 0.8]",0.8,0.0,"[16, 4, 0.8]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",43,"[16, 4, 0.8]",0.8,0.0,"[16, 4, 0.8]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",44,"[16, 4, 0.8]",0.8,0.0,"[16, 4, 0.8]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",45,"[16, 4, 0.8]",0.8,0.0,"[16, 4, 0.8]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",46,"[16, 4, 0.8]",0.8,0.0,"[16, 4, 0.8]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",47,"[16, 4, 0.8]",0.8,0.0,"[16, 4, 0.8]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",48,"[16, 4, 0.8]",0.8,0.0,"[16, 4, 0.8]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",49,"[16, 4, 0.8]",0.8,0.0,"[16, 4, 0.8]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",50,"[16, 4, 0.8]",0.6,0.0,"[16, 3, 0.6]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",51,"[16, 3, 0.6]",0.6,0.0,"[16, 3, 0.6]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",52,"[16, 3, 0.6]",0.6,0.0,"[16, 3, 0.6]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",53,"[16, 3, 0.6]",0.6,0.0,"[16, 3, 0.6]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",54,"[16, 3, 0.6]",0.6,0.0,"[16, 3, 0.6]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",55,"[16, 3, 0.6]",0.6,0.0,"[16, 3, 0.6]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",56,"[16, 3, 0.6]",0.6,0.0,"[16, 3, 0.6]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",57,"[16, 3, 0.6]",0.6,0.6,"[15, 3, 0.6]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",58,"[15, 3, 0.6]",0.6,0.6,"[14, 3, 0.6]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",59,"[14, 3, 0.6]",0.6,0.6,"[13, 3, 0.6]"
23,"[0.5329, 0.0, 0.0, 0.0809, 0.2747]",60,"[13, 3, 0.6]",0.6,0.6,"[12, 3, 0.6]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",1,"[19, 6, -1]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",2,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",3,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",4,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",5,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",6,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",7,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",8,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",9,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",10,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",11,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",12,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",13,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",14,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",15,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",16,"[19, 5, 1.0]",1.0,0.0,"[19, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",17,"[19, 5, 1.0]",1.0,1.0,"[18, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",18,"[18, 5, 1.0]",1.0,0.0,"[18, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",19,"[18, 5, 1.0]",1.0,0.0,"[18, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",20,"[18, 5, 1.0]",1.0,0.0,"[18, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",21,"[18, 5, 1.0]",1.0,0.0,"[18, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",22,"[18, 5, 1.0]",1.0,0.0,"[18, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",23,"[18, 5, 1.0]",1.0,0.0,"[18, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",24,"[18, 5, 1.0]",1.0,1.0,"[17, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",25,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",26,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",27,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",28,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",29,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",30,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",31,"[17, 5, 1.0]",1.0,1.0,"[16, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",32,"[16, 5, 1.0]",1.0,0.0,"[16, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",33,"[16, 5, 1.0]",1.0,0.0,"[16, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",34,"[16, 5, 1.0]",1.0,0.0,"[16, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",35,"[16, 5, 1.0]",1.0,0.0,"[16, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",36,"[16, 5, 1.0]",1.0,0.0,"[16, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",37,"[16, 5, 1.0]",1.0,0.0,"[16, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",38,"[16, 5, 1.0]",1.0,0.0,"[16, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",39,"[16, 5, 1.0]",1.0,0.0,"[16, 5, 1.0]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",40,"[16, 5, 1.0]",0.8,0.0,"[16, 4, 0.8]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",41,"[16, 4, 0.8]",0.8,0.8,"[15, 4, 0.8]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",42,"[15, 4, 0.8]",0.8,0.0,"[15, 4, 0.8]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",43,"[15, 4, 0.8]",0.8,0.8,"[14, 4, 0.8]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",44,"[14, 4, 0.8]",0.8,0.0,"[14, 4, 0.8]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",45,"[14, 4, 0.8]",0.8,0.8,"[13, 4, 0.8]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",46,"[13, 4, 0.8]",0.8,0.0,"[13, 4, 0.8]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",47,"[13, 4, 0.8]",0.8,0.8,"[12, 4, 0.8]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",48,"[12, 4, 0.8]",0.8,0.0,"[12, 4, 0.8]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",49,"[12, 4, 0.8]",0.8,0.8,"[11, 4, 0.8]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",50,"[11, 4, 0.8]",0.6,0.0,"[11, 3, 0.6]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",51,"[11, 3, 0.6]",0.6,0.6,"[10, 3, 0.6]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",52,"[10, 3, 0.6]",0.6,0.6,"[9, 3, 0.6]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",53,"[9, 3, 0.6]",0.6,0.6,"[8, 3, 0.6]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",54,"[8, 3, 0.6]",0.6,0.0,"[8, 3, 0.6]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",55,"[8, 3, 0.6]",0.6,0.6,"[7, 3, 0.6]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",56,"[7, 3, 0.6]",0.6,0.6,"[6, 3, 0.6]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",57,"[6, 3, 0.6]",0.6,0.0,"[6, 3, 0.6]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",58,"[6, 3, 0.6]",0.6,0.6,"[5, 3, 0.6]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",59,"[5, 3, 0.6]",0.6,0.0,"[5, 3, 0.6]"
24,"[0.5329, 0.0, 0.0, 0.1113, 0.4697]",60,"[5, 3, 0.6]",0.6,0.0,"[5, 3, 0.6]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",1,"[17, 6, -1]",1.0,0.0,"[17, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",2,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",3,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",4,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",5,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",6,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",7,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",8,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",9,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",10,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",11,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",12,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",13,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",14,"[17, 5, 1.0]",1.0,1.0,"[16, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",15,"[16, 5, 1.0]",1.0,0.0,"[16, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",16,"[16, 5, 1.0]",1.0,0.0,"[16, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",17,"[16, 5, 1.0]",1.0,1.0,"[15, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",18,"[15, 5, 1.0]",1.0,0.0,"[15, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",19,"[15, 5, 1.0]",1.0,1.0,"[14, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",20,"[14, 5, 1.0]",1.0,0.0,"[14, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",21,"[14, 5, 1.0]",1.0,0.0,"[14, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",22,"[14, 5, 1.0]",1.0,0.0,"[14, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",23,"[14, 5, 1.0]",1.0,0.0,"[14, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",24,"[14, 5, 1.0]",1.0,0.0,"[14, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",25,"[14, 5, 1.0]",1.0,0.0,"[14, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",26,"[14, 5, 1.0]",1.0,0.0,"[14, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",27,"[14, 5, 1.0]",1.0,0.0,"[14, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",28,"[14, 5, 1.0]",1.0,1.0,"[13, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",29,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",30,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",31,"[13, 5, 1.0]",1.0,0.0,"[13, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",32,"[13, 5, 1.0]",1.0,1.0,"[12, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",33,"[12, 5, 1.0]",1.0,0.0,"[12, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",34,"[12, 5, 1.0]",1.0,1.0,"[11, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",35,"[11, 5, 1.0]",1.0,0.0,"[11, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",36,"[11, 5, 1.0]",1.0,0.0,"[11, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",37,"[11, 5, 1.0]",1.0,0.0,"[11, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",38,"[11, 5, 1.0]",1.0,0.0,"[11, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",39,"[11, 5, 1.0]",1.0,0.0,"[11, 5, 1.0]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",40,"[11, 5, 1.0]",0.8,0.0,"[11, 4, 0.8]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",41,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",42,"[11, 4, 0.8]",0.8,0.8,"[10, 4, 0.8]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",43,"[10, 4, 0.8]",0.8,0.0,"[10, 4, 0.8]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",44,"[10, 4, 0.8]",0.8,0.8,"[9, 4, 0.8]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",45,"[9, 4, 0.8]",0.8,0.0,"[9, 4, 0.8]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",46,"[9, 4, 0.8]",0.8,0.0,"[9, 4, 0.8]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",47,"[9, 4, 0.8]",0.8,0.0,"[9, 4, 0.8]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",48,"[9, 4, 0.8]",0.8,0.0,"[9, 4, 0.8]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",49,"[9, 4, 0.8]",0.8,0.0,"[9, 4, 0.8]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",50,"[9, 4, 0.8]",0.6,0.0,"[9, 3, 0.6]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",51,"[9, 3, 0.6]",0.6,0.6,"[8, 3, 0.6]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",52,"[8, 3, 0.6]",0.6,0.6,"[7, 3, 0.6]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",53,"[7, 3, 0.6]",0.6,0.6,"[6, 3, 0.6]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",54,"[6, 3, 0.6]",0.6,0.0,"[6, 3, 0.6]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",55,"[6, 3, 0.6]",0.6,0.6,"[5, 3, 0.6]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",56,"[5, 3, 0.6]",0.6,0.6,"[4, 3, 0.6]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",57,"[4, 3, 0.6]",0.6,0.6,"[3, 3, 0.6]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",58,"[3, 3, 0.6]",0.6,0.0,"[3, 3, 0.6]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",59,"[3, 3, 0.6]",0.6,0.0,"[3, 3, 0.6]"
25,"[0.5329, 0.0, 0.5329, 0.4787, 0.133]",60,"[3, 3, 0.6]",0.6,0.6,"[2, 3, 0.6]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",1,"[22, 6, -1]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",2,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",3,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",4,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",5,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",6,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",7,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",8,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",9,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",10,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",11,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",12,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",13,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",14,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",15,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",16,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",17,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",18,"[22, 5, 1.0]",1.0,0.0,"[22, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",19,"[22, 5, 1.0]",1.0,1.0,"[21, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",20,"[21, 5, 1.0]",1.0,0.0,"[21, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",21,"[21, 5, 1.0]",1.0,0.0,"[21, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",22,"[21, 5, 1.0]",1.0,1.0,"[20, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",23,"[20, 5, 1.0]",1.0,0.0,"[20, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",24,"[20, 5, 1.0]",1.0,1.0,"[19, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",25,"[19, 5, 1.0]",1.0,1.0,"[18, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",26,"[18, 5, 1.0]",1.0,0.0,"[18, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",27,"[18, 5, 1.0]",1.0,0.0,"[18, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",28,"[18, 5, 1.0]",1.0,1.0,"[17, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",29,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",30,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",31,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",32,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",33,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",34,"[17, 5, 1.0]",1.0,0.0,"[17, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",35,"[17, 5, 1.0]",1.0,1.0,"[16, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",36,"[16, 5, 1.0]",1.0,0.0,"[16, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",37,"[16, 5, 1.0]",1.0,0.0,"[16, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",38,"[16, 5, 1.0]",1.0,0.0,"[16, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",39,"[16, 5, 1.0]",1.0,1.0,"[15, 5, 1.0]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",40,"[15, 5, 1.0]",0.8,0.0,"[15, 4, 0.8]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",41,"[15, 4, 0.8]",0.8,0.8,"[14, 4, 0.8]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",42,"[14, 4, 0.8]",0.8,0.8,"[13, 4, 0.8]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",43,"[13, 4, 0.8]",0.8,0.8,"[12, 4, 0.8]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",44,"[12, 4, 0.8]",0.8,0.8,"[11, 4, 0.8]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",45,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",46,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",47,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",48,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",49,"[11, 4, 0.8]",0.8,0.0,"[11, 4, 0.8]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",50,"[11, 4, 0.8]",0.6,0.6,"[10, 3, 0.6]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",51,"[10, 3, 0.6]",0.6,0.6,"[9, 3, 0.6]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",52,"[9, 3, 0.6]",0.6,0.0,"[9, 3, 0.6]"
26,"[0.5329, 0.0, 0.0, 0.2163, 0.5246]",53,"[9, 3, 0.6]",0.6,0.0,"[9, 3, 0.6]"
